B05B67	L	HUAWEI TECHNOLOGIES CO.,LTD
B05B99	L	Sagemcom Broadband SAS
B05C16	L	Fiberhome Telecommunication Technologies Co.,LTD
B05CDA	L	HP Inc.
B05CE5	L	Nokia Corporation
B05DD4	L	Commscope
B06088	L	Intel Corporate
B061A9	L	YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.,LTD.
B061C7	L	Ericsson-LG Enterprise
B061EB	L	Silicon Laboratories
B064E0	L	Samsung Electronics Co.,Ltd
B0653A	L	Murata Manufacturing Co., Ltd.
B06563	L	Shanghai Railway Communication Factory
B065BD	L	Apple, Inc.
B065F1	L	WIO Manufacturing HK Limited
B0672F	L	Bowers & Wilkins
B067B5	L	Apple, Inc.
B068B6	L	Hangzhou OYE Technology Co. Ltd
B068E6	L	CHONGQING FUGUI ELECTRONICS CO.,LTD.
B06971	L	DEI Sales, Inc.
B06A41	L	Google, Inc.
B06B11	L	Hui Zhou Gaoshengda Technology Co.,LTD
B06BB3	L	GRT
B06CBF	L	3ality Digital Systems GmbH
B06E72	L	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
B06EBF	L	ASUSTek COMPUTER INC.
B06FE0	L	Samsung Electronics Co.,Ltd
B0700D	L	Nokia
B0702D	L	Apple, Inc.
B07219	L	Apple, Inc.
B072BF	L	Murata Manufacturing Co., Ltd.
B0735D	L	Huawei Device Co., Ltd.
B0739C	L	Amazon Technologies Inc.
B0750C	L	QA Cafe
B0754D	L	Nokia
B075D5	L	zte corporation
B0761B	L	HUAWEI TECHNOLOGIES CO.,LTD
B077AC	L	Commscope
B07839	L	GD Midea Air-Conditioning Equipment Co.,Ltd.
B07870	L	Wi-NEXT, Inc.
B078F0	L	Beijing HuaqinWorld Technology Co.,Ltd.
B07908	L	Cummings Engineering
B0793C	L	Revolv Inc
B07994	L	Motorola Mobility LLC, a Lenovo Company
B07A16	L	ROEHN
B07AA4	L	Guangzhou Punp Electronics Manufacturing Co., Ltd.
B07ADF	L	HUAWEI TECHNOLOGIES CO.,LTD
B07B25	L	Dell Inc.
B07C51	L	Ruckus Wireless
B07C8E	L	Brother Industries, LTD.
B07D47	L	Cisco Systems, Inc
B07D62	L	Dipl.-Ing. H. Horstmann GmbH
B07D64	L	Intel Corporate
B07E11	L	Texas Instruments
B07E70	L	Zadara Storage Ltd.
B07FB9	L	NETGEAR
B0808C	L	Laser Light Engines
B08101	L	Honor Device Co., Ltd.
B08184	L	Espressif Inc.
B081D8	L	I-sys Corp
B082AB	L	Guangdong Welland Technology Co.,Ltd
B082E2	L	ASUSTek COMPUTER INC.
B083D6	L	Commscope
B083FE	L	Dell Inc.
B0869E	L	Chloride S.r.L
B08807	L	Strata Worldwide
B08900	L	HUAWEI TECHNOLOGIES CO.,LTD
B08991	L	LGE
B089C2	L	Zyptonite
B08B92	L	zte corporation
B08B9E	L	Telechips, Inc.
B08BA8	L	Amazon Technologies Inc.
B08BBE	L	ABL GmbH
B08BCF	L	Cisco Systems, Inc
B08BD0	L	Cisco Systems, Inc
B08C75	L	Apple, Inc.
B08CB3	L	FN-LINK TECHNOLOGY Ltd.
B08D57	L	Cisco Systems, Inc
B08E1A	L	URadio Systems Co., Ltd
B09074	L	Fulan Electronics Limited
B0907E	L	Cisco Systems, Inc
B090D4	L	Shenzhen Hoin Internet Technology Co., Ltd
B09122	L	Texas Instruments
B09134	L	Taleo
B09137	L	ISis ImageStream Internet Solutions, Inc
B09200	L	Apple, Inc.
B0924A	L	Sagemcom Broadband SAS
B0935B	L	Commscope
B09501	L	EM Microelectronic
B09575	L	TP-LINK TECHNOLOGIES CO.,LTD.
B0958E	L	TP-LINK TECHNOLOGIES CO.,LTD.
B0966C	L	Lanbowan Technology Ltd.
B096EA	L	GD Midea Air-Conditioning Equipment Co.,Ltd.
B09738	L	Shenzhen Skyworth Digital Technology CO., Ltd
B0973A	L	E-Fuel Corporation
B097E6	L	FUJIAN FUCAN WECON CO LTD
B0982B	L	Sagemcom Broadband SAS
B0989F	L	LG CNS
B098BC	L	Huawei Device Co., Ltd.
B09928	L	FUJITSU LIMITED
B0995A	L	HUAWEI TECHNOLOGIES CO.,LTD
B099D7	L	Samsung Electronics Co.,Ltd
B09AE2	L	STEMMER IMAGING GmbH
B09BD4	L	GNH Software India Private Limited
B09C18	L	Shenzhen Taichi Technology Limited
B09C63	L	Xiaomi Communications Co Ltd
B09CB2	L	Google, Inc.
B09E1B	L	Butlr Technologies, Inc.
B09FBA	L	Apple, Inc.
B0A10A	L	Pivotal Systems Corporation
B0A187	L	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
B0A2E7	L	Shenzhen TINNO Mobile Technology Corp.
B0A37E	L	QING DAO HAIER TELECOM CO.,LTD.
B0A3F2	L	Huaqin Technology Co. LTD
B0A454	L	Tripwire Inc.
B0A460	L	Intel Corporate
B0A4F0	L	HUAWEI TECHNOLOGIES CO.,LTD
B0A5B3	L	Hewlett Packard Enterprise
B0A604	L	Espressif Inc.
B0A651	L	Cisco Systems, Inc
B0A6F5	L	Xaptum, Inc.
B0A72A	L	Ensemble Designs, Inc.
B0A732	L	Espressif Inc.
B0A737	L	Roku, Inc.
B0A7B9	L	TP-Link Systems Inc
B0A7D2	L	Fiberhome Telecommunication Technologies Co.,LTD
B0A86E	L	Juniper Networks
B0AA36	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
B0AA77	L	Cisco Systems, Inc
B0AAD2	L	Sichuan tianyi kanghe communications co., LTD
B0AC82	L	CHINA DRAGON TECHNOLOGY LIMITED
B0ACD2	L	zte corporation
B0ACFA	L	FUJITSU LIMITED
B0ADAA	L	Avaya Inc
B0AE25	L	Varikorea
B0AFF7	L	Shenzhen Yipingfang Network Technology Co., Ltd.
B0B0A1	L	Hon Hai Precision Industry Co.,LTD
B0B113	L	Texas Instruments
B0B194	L	zte corporation
B0B21C	L	Espressif Inc.
B0B28F	L	Sagemcom Broadband SAS
B0B2DC	L	Zyxel Communications Corporation
B0B32B	L	Slican Sp. z o.o.
B0B3530	M	Blake UK
B0B3531	M	Sprocomm Technologies CO.,LTD.
B0B3532	M	Rizhao SUNWAM International Co., Ltd.
B0B3533	M	AD HOC DEVELOPMENTS S.L
B0B3534	M	Innotas Elektronik GmbH
B0B3535	M	Zenlayer
B0B3536	M	Hangzhou Hikrobot Technology Co., Ltd.
B0B3537	M	WUUK LABS CORP.
B0B3538	M	VOXISCOM
B0B3539	M	HANMECIPS CO.
B0B353A	M	Ledger
B0B353B	M	Zoox
B0B353C	M	Beijing Geekplus Technology Co.,Ltd.
B0B353D	M	IPvideo Corporation
B0B353E	M	Nanjing Yining Intelligent Technology Co., Ltd.
B0B369	L	Shenzhen SDMC Technology CO.,Ltd.
B0B3AD	L	HUMAX Co., Ltd.
B0B448	L	Texas Instruments
B0B5C3	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
B0B5E8	L	Ruroc LTD
B0B867	L	Hewlett Packard Enterprise
B0B8D5	L	Nanjing Nengrui Auto Equipment CO.,Ltd
B0B98A	L	NETGEAR
B0BB8B	L	WAVETEL TECHNOLOGY LIMITED
B0BBA9	L	Apple, Inc.
B0BBE5	L	Sagemcom Broadband SAS
B0BC7A	L	Harman/Becker Automotive Systems GmbH
B0BC8E	L	SkyMirr
B0BD1B	L	Dongguan Liesheng Electronic Co., Ltd.
B0BD6D	L	Echostreams Innovative Solutions
B0BDA1	L	ZAKLAD ELEKTRONICZNY SIMS
B0BE45	L	Mellanox Technologies, Inc.
B0BE76	L	TP-LINK TECHNOLOGIES CO.,LTD.
B0BE83	L	Apple, Inc.
B0BF99	L	WIZITDONGDO
B0C090	L	Chicony Electronics Co., Ltd.
B0C128	L	Adler ELREHA GmbH
B0C19E	L	zte corporation
B0C205	L	BIONIME
B0C287	L	Vantiva USA LLC
B0C2C7	L	Motorola Mobility LLC, a Lenovo Company
B0C387	L	GOEFER, Inc.
B0C38E	L	Huawei Device Co., Ltd.
B0C46C	L	Senseit
B0C4E7	L	Samsung Electronics Co.,Ltd
B0C53C	L	Cisco Systems, Inc
B0C554	L	D-Link International
B0C559	L	Samsung Electronics Co.,Ltd
B0C5CA0	M	EM-Tech
B0C5CA1	M	IVK-SAYANY
B0C5CA2	M	LOWOTEC GmbH
B0C5CA3	M	abode systems, inc.
B0C5CA4	M	shanghai University Ding-Tech software Corp.,ltd
B0C5CA5	M	SYSTOVI
B0C5CA6	M	SunTech Medical, Inc.
B0C5CA7	M	SHENZHEN KTC TECHNOLOGY GROUP
B0C5CA8	M	Astyx GmbH
B0C5CA9	M	D&T Inc.
B0C5CAA	M	TEM Mobile Limited
B0C5CAB	M	RISECOMM (HK) TECHNOLOGY CO. LIMITED
B0C5CAC	M	XMetrics
B0C5CAE	M	Audio Elektronik İthalat İhracat San ve Tic A.Ş.
B0C61C	L	HUAWEI TECHNOLOGIES CO.,LTD
B0C69A	L	Juniper Networks
B0C745	L	BUFFALO.INC
B0C787	L	HUAWEI TECHNOLOGIES CO.,LTD
B0C7DE	L	Silicon Laboratories
B0C83F	L	Jiangsu Cynray IOT Co., Ltd.
B0C8AD	L	People Power Company
B0C952	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
B0C95B	L	Beijing Symtech CO.,LTD
B0CA68	L	Apple, Inc.
B0CAE7	L	Huawei Device Co., Ltd.
B0CBD8	L	Espressif Inc.
B0CCCE0	M	Steelco SpA
B0CCCE1	M	Agrisys A/S
B0CCCE2	M	4MOD Technology
B0CCCE3	M	Gateview Technologies
B0CCCE4	M	Shenzhen Xtooltech Intelligent Co.,Ltd.
B0CCCE5	M	Beijing Viazijing Technology Co., Ltd.
B0CCCE6	M	MULTI-FIELD LOW TEMPERATURE TECHNOLOGY(BEIJING) CO., LTD.
B0CCCE7	M	EBI Patient Care, Inc.
B0CCCE8	M	Shanghai CloudPrime.ai Technology Co, Ltd
B0CCCE9	M	Taiv Inc
B0CCCEA	M	Shenzhen Dangs Science and Technology CO.,Ltd.
B0CCCEB	M	Watermark Systems (India) Private Limited
B0CCCEC	M	Faaftech
B0CCCED	M	Xiaomi EV Technology Co., Ltd.
B0CCCEE	M	MICROTEST
B0CCFE	L	Huawei Device Co., Ltd.
B0CE18	L	Zhejiang shenghui lighting co.,Ltd
B0CF0E	L	Mellanox Technologies, Inc.
B0CF4D	L	MI-Zone Technology Ireland
B0CFCB	L	Amazon Technologies Inc.
B0D09C	L	Samsung Electronics Co.,Ltd
B0D1D6	L	Nokia Shanghai Bell Co., Ltd.
B0D278	L	Texas Instruments
B0D2F5	L	Vello Systems, Inc.
B0D41F	L	MOBITITECABSOLUT S.A.
B0D568	L	Shenzhen Cultraview Digital Technology Co., Ltd
B0D576	L	Apple, Inc.
B0D587	L	silex technology, Inc.
B0D59D	L	Shenzhen Zowee Technology Co., Ltd
B0D5CC	L	Texas Instruments
B0D5FB	L	Google, Inc.
B0D616	L	Super Micro Computer, Inc.
B0D77E	L	HUAWEI TECHNOLOGIES CO.,LTD
B0D7C5	L	Logipix Ltd
B0D7CC	L	Tridonic GmbH & Co KG
B0D7DE	L	Hangzhou Linovision Co., Ltd.
B0D888	L	Panasonic Automotive Systems Co.,Ltd
B0DA00	L	CERA ELECTRONIQUE
B0DAF9	L	Commscope
B0DCEF	L	Intel Corporate
B0DD74	L	Heimgard Technologies AS
B0DE28	L	Apple, Inc.
B0DE31	L	Samsung Electronics Co.,Ltd
B0DF3A	L	Samsung Electronics Co.,Ltd
B0DFC1	L	Tenda Technology Co.,Ltd.Dongguan branch
B0E03C	L	TCT mobile ltd
B0E17E	L	HUAWEI TECHNOLOGIES CO.,LTD
B0E235	L	Xiaomi Communications Co Ltd
B0E2E5	L	Fiberhome Telecommunication Technologies Co.,LTD
B0E39D	L	CAT SYSTEM CO.,LTD.
B0E45C	L	Samsung Electronics Co.,Ltd
B0E4D5	L	Google, Inc.
B0E50E	L	NRG SYSTEMS INC
B0E5ED	L	HUAWEI TECHNOLOGIES CO.,LTD
B0E5EF	L	Apple, Inc.
B0E5F9	L	Apple, Inc.
B0E71D	L	Shanghai Maigantech Co.,Ltd
B0E754	L	2Wire Inc
B0E7DE	L	Homa Technologies JSC
B0E892	L	Seiko Epson Corporation
B0E8E8	L	Silicon Laboratories
B0E97E	L	Advanced Micro Peripherals
B0E9FE	L	Woan Technology (Shenzhen) Co., Ltd.
B0EA19	L	TPV Audio and Visual Technology (Shenzhen) Co.,Ltd.
B0EABC	L	ASKEY COMPUTER CORP
B0EB57	L	HUAWEI TECHNOLOGIES CO.,LTD
B0EB7F	L	Juniper Networks
B0EC69	L	Apple, Inc.
B0EC71	L	Samsung Electronics Co.,Ltd
B0EC8F	L	GMX SAS
B0ECDD	L	HUAWEI TECHNOLOGIES CO.,LTD
B0EE45	L	AzureWave Technology Inc.
B0EE7B	L	Roku, Inc
B0F00C	L	Dongguan Wecxw CO.,Ltd.
B0F079	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
B0F1A3	L	Fengfan (BeiJing) Technology Co., Ltd.
B0F1AE	L	eero inc.
B0F1BC	L	Dhemax Ingenieros Ltda
B0F1D8	L	Apple, Inc.
B0F1EC	L	AMPAK Technology, Inc.
B0F208	L	AVM Audiovisuelles Marketing und Computersysteme GmbH
B0F2F6	L	Samsung Electronics Co.,Ltd
B0F3E9	L	PATEO CONNECT (Xiamen) Co., Ltd.
B0F530	L	Hitron Technologies. Inc
B0F5C8	L	AMPAK Technology Inc.
B0F7C4	L	Amazon Technologies Inc.
B0F893	L	Shanghai MXCHIP Information Technology Co., Ltd.
B0F963	L	Hangzhou H3C Technologies Co., Limited
B0FA8B	L	Huawei Device Co., Ltd.
B0FA91	L	EM Microelectronic
B0FAEB	L	Cisco Systems, Inc
B0FB15	L	Ezurio, LLC
B0FBDD	L	Shenzhen SuperElectron Technology Co.,Ltd.
B0FC0D	L	Amazon Technologies Inc.
B0FC36	L	CyberTAN Technology Inc.
B0FC4B	L	Shenzhen Phaten Tech. LTD
B0FC88	L	Sagemcom Broadband SAS
B0FD0B0	M	TAE HYUNG Industrial Electronics Co., Ltd.
B0FD0B1	M	IDspire Corporation Ltd.
B0FD0B2	M	Vista Manufacturing
B0FD0B3	M	DMAC Security LLC
B0FD0B4	M	Fasii Information Technology (Shanghai) Ltd.
B0FD0B5	M	Taian Yuqi Communication Technology Co., Ltd
B0FD0B6	M	DNESO TEN Ltd.
B0FD0B7	M	Everynet Oy
B0FD0B8	M	eSenseLab Ltd.
B0FD0B9	M	Eagle Acoustics Manufacturing, LLC
B0FD0BA	M	TEMCO JAPAN CO., LTD.
B0FD0BB	M	MartinLogan, Ltd.
B0FD0BC	M	Haltian Products Oy
B0FD0BD	M	Habana Labs LTD.
B0FD0BE	M	Shenzhen FEIBIT Electronic Technology Co.,LTD
B0FEE5	L	Huawei Device Co., Ltd.
B0FF0D	L	Hangzhou Hikvision Digital Technology Co.,Ltd.
B0FF720	M	ShenYang LeShun Technology Co.,Ltd
B0FF721	M	Guangzhou Senguang Communication Technology Co., Ltd
B0FF722	M	MVT Elektrik Sanayi ve Ticaret Limited Sirketi
B0FF723	M	Hammerhead Navigation Inc.
B0FF724	M	Jiangxi Xingchi Electronic Technology Co.,Ltd.
B0FF725	M	Shenzhen Ruilian Electronic Technology Co.,Ltd
B0FF726	M	Tachyon Energy
B0FF727	M	BL Innovare
B0FF728	M	ERA RF Technologies
B0FF729	M	JIUYEE?shenzhen) Medical Technology Co.,Ltd
B0FF72A	M	Simple Things
B0FF72B	M	Launch Tech Co., Ltd.
B0FF72C	M	Hopewheel info.Co.,Ltd.
B0FF72D	M	TBB Renewable (Xiamen) Co Ltd
B0FF72E	M	HANNING & KAHL GmbH & Co. KG
B40016	L	INGENICO TERMINALS SAS
B4009C	L	CableWorld Ltd.
B40142	L	GCI Science & Technology Co.,LTD
B40216	L	Cisco Systems, Inc
B402F2	L	Synaptics, Inc
B40418	L	Smartchip Integrated Inc.
B40421	L	zte corporation
B40429	L	Guangzhou Shiyuan Electronic Technology Company Limited
B4055D	L	IEIT SYSTEMS Co., Ltd.
B40566	L	SP Best Corporation Co., LTD.
B405A1	L	Xiaomi Communications Co Ltd
B407F9	L	SAMSUNG ELECTRO MECHANICS CO., LTD.
B40832	L	TC Communications
B40931	L	HUAWEI TECHNOLOGIES CO.,LTD
B40AC6	L	DEXON Systems Ltd.
B40AD8	L	Sony Interactive Entertainment Inc.
B40B1D	L	Samsung Electronics Co.,Ltd
B40B44	L	Smartisan Technology Co., Ltd.
B40B78	L	Brusa Elektronik AG
B40B7A	L	Brusa Elektronik AG
B40C25	L	Palo Alto Networks
B40E06	L	Third Reality, Inc
B40E96	L	HERAN
B40ECF	L	Bouffalo Lab (Nanjing) Co., Ltd.
B40EDC	L	LG-Ericsson Co.,Ltd.
B40EDE	L	Intel Corporate
B40F3B	L	Tenda Technology Co.,Ltd.Dongguan branch
B40FB3	L	vivo Mobile Communication Co., Ltd.
B4101C	L	Shanghai Imilab Technology Co.Ltd
B4107A	L	Amazon Technologies Inc.
B4107B	L	Texas Instruments
B41324	L	Google, Inc.
B41489	L	Cisco Systems, Inc
B414E6	L	HUAWEI TECHNOLOGIES CO.,LTD
B41513	L	HUAWEI TECHNOLOGIES CO.,LTD
B4157E	L	Celona Inc.
B41584	L	Samsung Electronics Co.,Ltd
B41678	L	Juniper Networks
B4174D	L	PROJECT MONITOR INC
B41780	L	DTI Group Ltd
B417A8	L	Meta Platforms, Inc.
B418D1	L	Apple, Inc.
B41974	L	Apple, Inc.
B41A1D	L	Samsung Electronics Co.,Ltd
B41BB0	L	Apple, Inc.
B41C30	L	zte corporation
B41CAB	L	ICR, inc.
B41CAF	L	UAB TELTONIKA NETWORKS
B41D2B	L	Shenzhen YOUHUA Technology Co., Ltd
B41D62	L	Nokia Shanghai Bell Co., Ltd.
B41DC4	L	HUAWEI TECHNOLOGIES CO.,LTD
B41DEF	L	Internet Laboratories, Inc.
B41E52	L	Flock Safety
B41F4D	L	Sony Interactive Entertainment Inc.
B42046	L	eero inc.
B4205B	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
B4211D	L	Beijing GuangXin Technology Co., Ltd
B4218A	L	Dog Hunter LLC
B42200	L	Brother Industries, LTD.
B42330	L	Itron Inc
B423A2	L	Google, Inc.
B424E7	L	Codetek Technology Co.,Ltd
B4265D	L	Taicang T&W Electronics
B42802	L	Intel Corporate
B42875	L	Futecho Solutions Private Limited
B428F1	L	E-Prime Co., Ltd.
B4293D	L	Shenzhen Urovo Technology Co.,Ltd.
B42A0E	L	Vantiva USA LLC
B42A39	L	ORBIT MERRET, spol. s r. o.
B42BB9	L	HUAWEI TECHNOLOGIES CO.,LTD
B42C92	L	Zhejiang Weirong Electronic Co., Ltd
B42CBE	L	Direct Payment Solutions Limited
B42D56	L	Extreme Networks, Inc.
B42E99	L	GIGA-BYTE TECHNOLOGY CO.,LTD.
B42EF8	L	Eline Technology co.Ltd
B42F03	L	Quectel Wireless Solutions Co.,Ltd.
B43052	L	HUAWEI TECHNOLOGIES CO.,LTD
B430C0	L	York Instruments Ltd
B43161	L	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
B431B8	L	Aviwest
B4346C	L	MATSUNICHI DIGITAL TECHNOLOGY (HONG KONG) LIMITED
B43522	L	Silicon Laboratories
B43564	L	Fujian Tian Cheng Electron Science & Technical Development Co.,Ltd.
B435F7	L	Zhejiang Pearmain Electronics Co.ltd.
B436A9	L	Fibocom Wireless Inc.
B436D1	L	Renesas Electronics (Penang) Sdn. Bhd.
B436E3	L	KBVISION GROUP
B43741	L	Consert, Inc.
B437D10	M	Lezyne INC USA
B437D11	M	Alturna Networks
B437D12	M	Fibersystem AB
B437D13	M	DIMTON CO.,LTD.
B437D14	M	KOMSIS ELEKTRONIK SISTEMLERI SAN. TIC. LTD.STI
B437D15	M	Stratom, Inc.
B437D16	M	Yireh Auto Tech Co.,Ltd.
B437D17	M	GE Power Management
B437D18	M	eInfochips Limited
B437D19	M	Nanjing yuekong Intelligent Technology
B437D1A	M	Axiomatic Technologies Corporation
B437D1B	M	NSI Co., Ltd.
B437D1C	M	NANJING PUTIAN TELECOMMUNICATIONS TECHNOLOGY CO.,LTD.
B437D1D	M	ZXY Sport Tracking
B437D1E	M	Union Tecnologica Noxium S.L.
B437D8	L	D-Link (Shanghai) Limited Corp.
B43836	L	HUAWEI TECHNOLOGIES CO.,LTD
B43934	L	Pen Generations, Inc.
B43939	L	Shenzhen TINNO Mobile Technology Corp.
B4394C	L	HUAWEI TECHNOLOGIES CO.,LTD
B439D6	L	ProCurve Networking by HP
B43A28	L	Samsung Electronics Co.,Ltd
B43A31	L	Silicon Laboratories
B43A45	L	Espressif Inc.
B43A96	L	Arista Networks
B43AE2	L	HUAWEI TECHNOLOGIES CO.,LTD
B43B52	L	Sagemcom Broadband SAS
B43D08	L	GX International BV
B43D6B	L	NXP Semiconductor (Tianjin) LTD.
B43DB2	L	Degreane Horizon
B43E3B	L	Viableware, Inc
B440A4	L	Apple, Inc.
B440DC	L	Samsung Electronics Co.,Ltd
B44130	L	Jabil Circuit (Guangzhou) Ltd.
B4417A	L	SHENZHEN GONGJIN ELECTRONICS CO.,LT
B4430D	L	Broadlink Pty Ltd
B44326	L	HUAWEI TECHNOLOGIES CO.,LTD
B44389	L	HUAWEI TECHNOLOGIES CO.,LTD
B44506	L	Dell Inc.
B4466B	L	REALTIMEID AS
B4475E	L	Avaya Inc
B447F5	L	Earda Technologies co Ltd
B44BD2	L	Apple, Inc.
B44BD60	M	G4S Monitoring Technologies Ltd
B44BD61	M	SHENZHEN TITA INTERACTIVE TECHNOLOGY CO.,LTD
B44BD62	M	Shenzhen Cudy Technology Co., Ltd.
B44BD63	M	Huizhou Sunoda Technology Co. Ltd
B44BD64	M	Shenzhen Hi-Net Technology Co., Ltd.
B44BD65	M	ShenZhen Comstar Technology Company
B44BD66	M	Perspicace Intellegince Technology
B44BD67	M	Taizhou convergence Information technology Co.,LTD
B44BD68	M	Arnouse Digital Devices Corp
B44BD6A	M	Shenzhen Huabai Intelligent Technology Co., Ltd.
B44BD6B	M	DongYoung media
B44BD6C	M	Impakt S.A.
B44BD6D	M	ELLETA SOLUTIONS LTD
B44BD6E	M	CHUNGHSIN INTERNATIONAL ELECTRONICS CO.,LTD.
B44C3B	L	Zhejiang Dahua Technology Co., Ltd.
B44C90	L	Cisco Systems, Inc
B44CC2	L	NR ELECTRIC CO., LTD
B44D430	M	Mihoyo
B44D431	M	iLine Microsystems S.L. (B20956751)
B44D432	M	RG SOLUTIONS LTD
B44D433	M	ETSME Technologies C0., Ltd.
B44D434	M	ALL.SPACE Networks Ltd
B44D435	M	halstrup-walcher GmbH
B44D436	M	Spot AI, Inc.
B44D437	M	SERNET (SUZHOU) TECHNOLOGIES CORPORATION
B44D438	M	ShenZhen Launch-Wonder Technology co., LTD
B44D439	M	AD HOC DEVELOPMENTS S.L
B44D43A	M	UAV Navigation
B44D43B	M	Paulmann Licht GmbH
B44D43C	M	SHENZHEN KOSKY TECHNOLOGY CO.,LTD.
B44D43D	M	Shenzhen CreatLentem Technology Co.,Ltd
B44D43E	M	GearUP Portal Pte. Ltd.
B44F96	L	Zhejiang Xinzailing Technology co., ltd
B45062	L	EmBestor Technology Inc.
B451F9	L	NB Software
B45253	L	Seagate Technology
B4527D	L	Sony Corporation
B4527E	L	Sony Corporation
B452A9	L	Texas Instruments
B45459	L	China Mobile (Hangzhou) Information Technology Co., Ltd.
B454F2	L	Huawei Device Co., Ltd.
B45570	L	Borea
B45575	L	Apple, Inc.
B4565D	L	Chipsea Technologies (Shenzhen) Corp.
B456B9	L	Teraspek Technologies Co.,Ltd
B456E3	L	Apple, Inc.
B456FA	L	IOPSYS Software Solutions
B457E6	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
B45861	L	CRemote, LLC
B45976	L	Apple, Inc.
B45B86	L	Funshion Online Technologies Co.,Ltd
B45BD1	L	TP-Link Systems Inc.
B45CA4	L	Thing-talk Wireless Communication Technologies Corporation Limited
B45CB5	L	Mellanox Technologies, Inc.
B45D50	L	Hewlett Packard Enterprise
B45F84	L	zte corporation
B46077	L	Sichuan Changhong Electric Ltd.
B4608C	L	Fiberhome Telecommunication Technologies Co.,LTD
B460ED	L	Beijing Xiaomi Mobile Software Co., Ltd
B46142	L	HUAWEI TECHNOLOGIES CO.,LTD
B461E9	L	Sichuan AI-Link Technology Co., Ltd.
B461FF	L	Lumigon A/S
B4622E	L	Zhong Ge Smart Technology Co., Ltd.
B46238	L	Exablox
B46293	L	Samsung Electronics Co.,Ltd
B462AD	L	Elysia Germany GmbH
B4636F	L	Nokia Solutions and Networks GmbH & Co. KG
B46415	L	Guangzhou V-Solution Telecommunication Technology Co.,Ltd.
B465DC	L	CHINA DRAGON TECHNOLOGY LIMITED
B46698	L	Zealabs srl
B4673F	L	Shenzhen Shokz Co., Ltd.
B467E9	L	Qingdao GoerTek Technology Co., Ltd.
B46921	L	Intel Corporate
B4695F	L	TCT mobile ltd
B46AD4	L	Edgecore Americas Networking Corporation
B46BFC	L	Intel Corporate
B46C47	L	Panasonic Appliances Company
B46D35	L	Dalian Seasky Automation Co;Ltd
B46D83	L	Intel Corporate
B46DC2	L	SHENZHEN BILIAN ELECTRONIC CO.，LTD
B46E08	L	HUAWEI TECHNOLOGIES CO.,LTD
B46E10	L	vivo Mobile Communication Co., Ltd.
B46F2D	L	Wahoo Fitness
B46F78	L	ACCTON TECHNOLOGY CORPORATION
B47064	L	Samsung Electronics Co.,Ltd
B472D4	L	zte corporation
B47356	L	Hangzhou Treebear Networking Co., Ltd.
B47443	L	Samsung Electronics Co.,Ltd
B47447	L	CoreOS
B4749F	L	ASKEY COMPUTER CORP
B4750E	L	Belkin International Inc.
B476A4	L	Huawei Device Co., Ltd.
B47748	L	Shenzhen Neoway Technology Co.,Ltd.
B47947	L	Nutanix
B479A7	L	SAMSUNG ELECTRO-MECHANICS(THAILAND)
B479C8	L	Ruckus Wireless
B47AF1	L	Hewlett Packard Enterprise
B47B1A	L	HUAWEI TECHNOLOGIES CO.,LTD
B47C29	L	Shenzhen Guzidi Technology Co.,Ltd
B47C59	L	Jiangsu Hengxin Technology Co.,Ltd.
B47C9C	L	Amazon Technologies Inc.
B47CA6	L	zte corporation
B47D76	L	KNS Group LLC
B47E9F	L	Xiaomi Communications Co Ltd
B47F5E	L	Foresight Manufacture (S) Pte Ltd
B48107	L	SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD
B481BF	L	Meta-Networks, LLC
B48255	L	Research Products Corporation
B4827B	L	AKG Acoustics GmbH
B482C5	L	Relay2, Inc.
B482FE	L	ASKEY COMPUTER CORP
B48351	L	Intel Corporate
B484D5	L	GooWi Wireless Technology Co., Limited
B48547	L	Amptown System Company GmbH
B485E1	L	Apple, Inc.
B48618	L	GX India Pvt Ltd
B48655	L	HUAWEI TECHNOLOGIES CO.,LTD
B48901	L	HUAWEI TECHNOLOGIES CO.,LTD
B48910	L	Coster T.E. S.P.A.
B48931	L	Silicon Laboratories
B48970	L	IGEN Tech Co., Ltd.
B48A0A	L	Espressif Inc.
B48A5F	L	Juniper Networks
B48B19	L	Apple, Inc.
B48C9D	L	AzureWave Technology Inc.
B490E5	L	GD Midea Air-Conditioning Equipment Co.,Ltd.
B49107	L	HUAWEI TECHNOLOGIES CO.,LTD
B492FE	L	Arista Network, Inc.
B4944E	L	WeTelecom Co., Ltd.
B49691	L	Intel Corporate
B496A5	L	Apple, Inc.
B49842	L	zte corporation
B49882	L	Brusa HyPower AG
B4994C	L	Texas Instruments
B499BA	L	Hewlett Packard
